id,name,shortDescription,tier,locationLon,locationLat,xps,Visits,Likes,Dislikes,Bookmarks,main_image_path,image_path_local,image_exists,categories_list,tags_list,engagement_score,engagement_label
23344d03-7d37-4c6f-8d8e-01b3bc4ca8fc,Salón de Reinos del Palacio del Buen Retiro,"Descubre el Salón de Reinos: arte, historia y majestuosidad en el corazón de Madrid. ¡Pronto en el Museo del Prado!",1,-3.6903460343352688,40.41577963261243,900.0,10013.0,2981.0,873.0,373.0,data_main/23344d03-7d37-4c6f-8d8e-01b3bc4ca8fc/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\23344d03-7d37-4c6f-8d8e-01b3bc4ca8fc\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Arte', 'Historia', 'Invasión Francesa', 'Jardines', 'Madrid', 'Monarquía', 'Museo', 'Patrimonio', 'Restauración']",23.379065058045374,1
236449fe-ed65-41bb-a7df-52ce8cd23610,Teatro María Guerrero,¡Descubre el Teatro María Guerrero! Un ícono neomudéjar y epicentro cultural de Madrid. ¡Vive la magia del teatro!,1,-3.692858480631031,40.42285471960314,800.0,10009.0,2788.0,1246.0,522.0,data_main/236449fe-ed65-41bb-a7df-52ce8cd23610/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\236449fe-ed65-41bb-a7df-52ce8cd23610\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Arquitectura', 'Clasicista', 'Cultura', 'Historia', 'Madrid', 'María Guerrero', 'Neomudéjar', 'Restauración', 'Teatro', 'Tecnología']",23.5603787257821,1
237901b2-e87d-4f03-86ca-a991515824f0,Castro de Baroña,¡Explora Castro de Baroña! Un fascinante asentamiento de la Edad del Hierro con vistas espectaculares y rica historia marítima.,1,-9.03163888888889,42.69413888888889,1000.0,10015.0,2884.0,1009.0,516.0,data_main/237901b2-e87d-4f03-86ca-a991515824f0/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\237901b2-e87d-4f03-86ca-a991515824f0\main.jpg,True,"['Cultura', 'Historia', 'Patrimonio']","['Arqueología', 'Asentamiento', 'Baroña', 'Castro', 'Cultura', 'Edad del Hierro', 'Historia', 'Marítimo', 'Península', 'Porto do Son']",23.81592527040092,1
238423db-bcbd-4a61-ad65-d6a936465e5d,Rianxo,"¡Explora Rianxo! Playas y paisajes de ensueño, cuna de ilustres escritores. Un rincón gallego lleno de encanto.",1,-8.806694444444446,42.641888888888886,1000.0,10003.0,7616.0,3186.0,1817.0,data_main/238423db-bcbd-4a61-ad65-d6a936465e5d/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\238423db-bcbd-4a61-ad65-d6a936465e5d\main.jpg,True,"['Cultura', 'Historia', 'Naturaleza']","['Cultura', 'Escritores', 'Galicia', 'Literatura', 'Naturaleza', 'O Barbanza', 'Paisajes', 'Playas', 'Rianxo', 'Turismo']",27.12311004880247,1
23869080-e075-47f0-bb14-a07f6c704995,El castillo de Dunvegan,¡Visita el castillo de Dunvegan! Descubre 700 años de historia y la legendaria fairy flag en la isla de Skye.,1,-6.590017900000021,57.44851200000001,1000.0,10008.75,3476.0,2142.0,647.5,data_main/23869080-e075-47f0-bb14-a07f6c704995/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\23869080-e075-47f0-bb14-a07f6c704995\main.jpg,True,"['Cultura', 'Historia', 'Misterio', 'Patrimonio']","['Bandera', 'Castillos', 'Clanes', 'Leyenda']",23.890041000298247,1
2397b9ff-04cc-409c-ae22-8a7b6f1dc0c3,Escultura Paraboloide Cuzco,¡Explora el Área Cuzco! Arte y arquitectura se fusionan en un vibrante rincón de modernidad en Madrid.,3,-3.690840711792063,40.45951544307842,500.0,10014.0,1079.0,9011.0,165.0,data_main/2397b9ff-04cc-409c-ae22-8a7b6f1dc0c3/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\2397b9ff-04cc-409c-ae22-8a7b6f1dc0c3\main.jpg,True,"['Arquitectura', 'Cultura', 'Escultura']","['Arquitectos españoles', 'Arquitectura', 'Arte', 'Castillejos', 'Desarrollo urbano', 'Escultura', 'Escultura conceptual o abstracta', 'Espacios verdes', 'Innovación', 'Madrid', 'Modernidad', 'Tetuán', 'Urbanismo']",17.390055727422464,0
23c5a9a2-6702-48e4-a456-c1a5c0fae830,"Esculturas ""Atletas""","Admira las esculturas ""Atletas"" en el Polideportivo Magariños, un testimonio de arte, historia y vigor físico.",2,-3.686117095189224,40.44209290358351,700.0,10004.0,267.0,3327.0,57.0,data_main/23c5a9a2-6702-48e4-a456-c1a5c0fae830/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\23c5a9a2-6702-48e4-a456-c1a5c0fae830\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Arquitectura', 'Arte', 'Chamartin', 'Cultura', 'El viso', 'Escultura', 'Estatuaria propagandística', 'Fructuoso orduna', 'Grupo escultórico', 'Historia', 'Influencia italiana', 'Madrid', 'Polideportivo antonio magariños']",13.495443241927909,0
23cc2b95-1286-4026-9e4f-94b8063fe74c,Lyceum Club Femenino,"El Lyceum Club Femenino en Madrid fue un faro de progreso, fundado en 1926 por intelectuales de las Sinsombrero, promoviendo la igualdad cultural y social.",1,-3.696484115423368,40.4201444167358,500.0,10020.0,2675.0,994.0,481.0,data_main/23cc2b95-1286-4026-9e4f-94b8063fe74c/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\23cc2b95-1286-4026-9e4f-94b8063fe74c\main.jpg,True,['Cultura'],[],23.540411875953428,1
23d47d5f-c171-4259-94bf-4e67b6bb5cce,Los verdugos de la Real Chancillería,"Explora la Real Chancillería de Granada: historia, misterio y leyendas de verdugos en un majestuoso edificio renacentista.",1,-3.595886599999972,37.1744317,1000.0,10023.0,589.0,2616.0,147.0,data_main/23d47d5f-c171-4259-94bf-4e67b6bb5cce/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\23d47d5f-c171-4259-94bf-4e67b6bb5cce\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia', 'Misterio']","['Chancillería', 'Edificios', 'Fantasmas', 'Verdugos']",17.18807009294159,0
23dd2a0f-c034-474c-ae25-5fd8115d0c42,Casino de Madrid,¡Descubre el elegante Casino de Madrid! Un emblema de historia y sofisticación en el corazón de la capital.,1,-3.700280011989552,40.41777541448619,800.0,10017.0,6204.0,2427.0,1005.0,data_main/23dd2a0f-c034-474c-ae25-5fd8115d0c42/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\23dd2a0f-c034-474c-ae25-5fd8115d0c42\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Arquitectura ecléctica', 'Arte', 'Barroco', 'Club social', 'Cultura', 'Eventos', 'Historia', 'Madrid', 'Modernismo', 'Patrimonio']",25.801907632896786,1
23f9172a-042a-4dba-9a90-10b1e9f99bf2,Palacio del Duque de Granada de Ega,"Descubre el Palacio del duque de Granada de Ega, un testimonio vivo de la evolución arquitectónica de Madrid.",2,-3.7098818962188425,40.41963431952157,600.0,10018.0,7997.0,71.0,2799.0,data_main/23f9172a-042a-4dba-9a90-10b1e9f99bf2/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\23f9172a-042a-4dba-9a90-10b1e9f99bf2\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Arquitectura neorrenacentista', 'Herencia cultural', 'Historia', 'Madrid', 'Palacio', 'Patrimonio', 'Preservación', 'Referencia histórica', 'Transformación']",31.87503649443888,1
2408cb71-840d-4bb7-b3b8-f59d24caf132,El Mitra de Cabra,Descubre El Mitra de Cabra: un enigmático culto romano revelado en una tauroctonía única. ¡Explora su misterio histórico!,1,-4.778260700000033,37.8820316,1000.0,10017.0,23817.0,221.0,7014.0,data_main/2408cb71-840d-4bb7-b3b8-f59d24caf132/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\2408cb71-840d-4bb7-b3b8-f59d24caf132\main.jpg,True,"['Cultura', 'Historia', 'Misterio']","['Estatuas', 'Imperio Romano', 'Mitraísmo']",34.76836304433611,1
240cd3d7-a327-404f-b1df-d09499a3e98b,Universidad Central de Madrid,"La Universidad Central de Madrid fue un espacio clave para las Sinsombrero, mujeres del 27 que desafiaron las normas sociales, intelectuales y artísticas de su tiempo.",1,-3.707500654748957,40.42488197323086,500.0,10012.0,8387.0,55.0,2572.0,data_main/240cd3d7-a327-404f-b1df-d09499a3e98b/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\240cd3d7-a327-404f-b1df-d09499a3e98b\main.jpg,True,['Cultura'],['Siglo XX'],32.05232859979891,1
2411bdd1-1281-4598-877e-c8c8b96864d4,Vila de Betanzos,¡Explora Vila de Betanzos! Descubre su legado medieval y las impresionantes iglesias góticas en un entorno histórico único.,1,-8.211666666666666,43.28136111111111,1000.0,10007.0,3335.0,1397.0,531.0,data_main/2411bdd1-1281-4598-877e-c8c8b96864d4/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\2411bdd1-1281-4598-877e-c8c8b96864d4\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura gótica', 'Conjunto Histórico Artístico', 'Cultura', 'Galicia', 'Historia', 'Iglesias', 'Leyenda', 'Medieval', 'Monumentos', 'Patrimonio']",23.838329595883494,1
243e6204-a544-443b-afd7-cbb3d6493d24,Puerta de Herrero Palacios del Retiro,"¡Cruza la Puerta de Herrero Palacios! Un nuevo acceso al Retiro, símbolo de conservación y belleza histórica en Madrid.",3,-3.677759694915111,40.41480004144613,500.0,10014.0,2815.0,8603.0,333.0,data_main/243e6204-a544-443b-afd7-cbb3d6493d24/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\243e6204-a544-443b-afd7-cbb3d6493d24\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Accesibilidad', 'Arquitectura', 'Conservación', 'Cultura', 'Espacio público', 'Historia', 'Jerónimos', 'Madrid', 'Naturaleza', 'Parque del retiro', 'Proyecto urbano', 'Puerta, arco triunfal', 'Retiro']",20.751404742146626,1
24549199-144f-4710-8c03-164098bbf7d6,Monumento al Teniente Jacinto Ruiz y Mendoza,¡Visita el monumento al Teniente Ruiz! Un tributo heroico y artístico a la valentía en la Guerra de Independencia española.,1,-3.6958032606375104,40.42035053969978,800.0,10009.0,246.0,3779.0,92.0,data_main/24549199-144f-4710-8c03-164098bbf7d6/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\24549199-144f-4710-8c03-164098bbf7d6\main.jpg,True,"['Escultura', 'Historia', 'Patrimonio']","['Arte español', 'Centro', 'Escultura', 'Estatua', 'Guerra de la independencia', 'Historia', 'Héroe nacional', 'Justicia', 'Mariano benlliure', 'Monumento', 'Patrimonio', 'Resistencia', 'Sacrificio']",14.14933133902615,0
246ebc49-da81-470c-b297-39ae98a5cad2,Sala Canal de Isabel II,Un espacio artístico único en un antiguo depósito de agua en Madrid.,2,-3.701204270475088,40.43953377311488,250.0,10017.0,3283.0,1756.0,685.0,data_main/246ebc49-da81-470c-b297-39ae98a5cad2/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\246ebc49-da81-470c-b297-39ae98a5cad2\main.jpg,True,"['Arquitectura', 'Cultura']",[],24.087061796888698,1
24758741-c1f1-4e82-bd7a-25cf664ea5f5,Estatua de Alfonso X El Sabio,"Admira la estatua de Alfonso X El Sabio en la Biblioteca Nacional, un tributo al legado cultural del rey sabio.",2,-3.690836475609272,40.42300350744837,700.0,10007.0,485.0,3035.0,138.0,data_main/24758741-c1f1-4e82-bd7a-25cf664ea5f5/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\24758741-c1f1-4e82-bd7a-25cf664ea5f5\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Alfonso x el sabio', 'Arte', 'Biblioteca nacional', 'Cultura', 'Escultura', 'España', 'Estatua', 'Historia', 'Mármol', 'Patrimonio', 'Recoletos', 'Salamanca', 'Tradición escultórica']",16.52585398858354,0
24879ca3-0e1c-461b-b4b7-32e8fc693d93,La ermita de la Peña de Francia,"¡Visita la ermita de la Peña de Francia! Un lugar de milagros, historia y la enigmática Virgen negra de Zamora.",1,-5.732429799999977,41.504202,1000.0,10008.0,582.0,2881.0,114.0,data_main/24879ca3-0e1c-461b-b4b7-32e8fc693d93/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\24879ca3-0e1c-461b-b4b7-32e8fc693d93\main.jpg,True,"['Cultura', 'Historia', 'Misterio', 'Patrimonio']","['Edad Media', 'Iglesias', 'Milagro', 'Templo', 'Vírgenes negras']",16.562808844672773,0
24c23df3-c7a9-4435-a780-7d25991c09f9,Puente del Principado de Andorra,"Cruza el Puente Principado de Andorra, una joya arquitectónica que une Madrid y Andorra en un gesto de amistad.",2,-3.722759264075397,40.405824752210414,600.0,10013.0,751.0,2762.0,136.0,data_main/24c23df3-c7a9-4435-a780-7d25991c09f9/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\24c23df3-c7a9-4435-a780-7d25991c09f9\main.jpg,True,"['Arquitectura', 'Cultura', 'Patrimonio']","['Arquitectura', 'Carabanchel', 'Cooperación internacional', 'Cultura', 'Geografía', 'Innovación', 'Madrid-río', 'Movilidad', 'Puente, construcción civil', 'San isidro', 'Simbolismo', 'Transformación urbana', 'Urbanismo']",17.464297022854986,0
24f647bc-423d-43a7-ac28-9054d0aa4f0b,Nan Madol,"¡Explora Nan Madol! Misteriosas islas artificiales en Micronesia, envueltas en leyendas y arquitectura megalítica impresionante.",1,158.33311819999994,6.843944599999999,1000.0,10005.0,3132.0,983.0,477.0,data_main/24f647bc-423d-43a7-ac28-9054d0aa4f0b/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\24f647bc-423d-43a7-ac28-9054d0aa4f0b\main.jpg,True,"['Cultura', 'Historia', 'Misterio', 'Patrimonio']",['Yacimientos'],23.84982319784708,1
2508b651-a234-488b-ade5-748b039dd617,Punta Frouxeira,"¡Explora Punta Frouxeira! Un paraíso natural en Valdoviño, donde playa, laguna y marismas te esperan con su belleza incomparable.",1,-8.03663888888889,43.34052777777778,1000.0,10006.0,3051.0,1197.0,538.0,data_main/2508b651-a234-488b-ade5-748b039dd617/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\2508b651-a234-488b-ade5-748b039dd617\main.jpg,True,"['Ciencia', 'Ocio', 'Patrimonio']","['Conservación', 'Espacio Natural', 'Laguna', 'Marismas', 'Playa', 'Protección', 'Punta Frouxeira', 'Riqueza natural', 'Turismo', 'Valdoviño']",23.84088717972391,1
2524efea-f76e-470e-904e-a7e66ab11b6c,Instituto de San Isidro,"Descubre el Instituto de San Isidro: historia, educación y un magnífico patio barroco en el corazón de Madrid.",2,-3.706871864325038,40.412472555243646,700.0,10003.0,19636.0,310.0,5894.0,data_main/2524efea-f76e-470e-904e-a7e66ab11b6c/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\2524efea-f76e-470e-904e-a7e66ab11b6c\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Arquitectura barroca', 'Centro educativo', 'Cultura', 'Educación', 'Historia', 'Madrid', 'Nobleza', 'Patrimonio', 'Reformas', 'Universidad Complutense']",33.69695342826355,1
2585ecd3-d626-41ca-8551-8f0362392b1c,Real Academia Española de la Lengua,Descubre la Real Academia Española: guardiana del idioma desde 1713. Admira su arquitectura neoclásica y su legado cultural.,1,-3.690908874907767,40.41507827018255,900.0,10004.0,628.0,2642.0,175.0,data_main/2585ecd3-d626-41ca-8551-8f0362392b1c/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\2585ecd3-d626-41ca-8551-8f0362392b1c\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Arquitectura neoclásica', 'Cultura', 'Edificio histórico', 'Fundador', 'Historia', 'Importancia nacional', 'Institución lingüística', 'Madrid', 'Patrimonio', 'Tradición']",17.652270650627354,0
26214703-b49b-418b-a5df-da53c68e5508,El Búnker-42,¡Explora El Búnker-42! Un museo subterráneo de la Guerra Fría en Moscú. Descubre secretos soviéticos bajo tierra.,1,37.649326799999926,55.74173740000001,1000.0,10008.0,937.0,2702.0,182.0,data_main/26214703-b49b-418b-a5df-da53c68e5508/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\26214703-b49b-418b-a5df-da53c68e5508\main.jpg,True,"['Ciencia', 'Cultura', 'Historia', 'Misterio']","['Búnker', 'Guerra Fría', 'Subterráneos']",18.5071646492236,0
2626a7a7-67f2-4737-9a29-fcacbeba85f7,Instalación Escultórica de la Fauna Ibérica,¡Explora la Fauna Mayor Ibérica II! Arte y naturaleza se unen en un homenaje a la biodiversidad ibérica en Madrid.,2,-3.6512083708814456,40.449430214643456,700.0,10017.0,148.0,3048.0,128.0,data_main/2626a7a7-67f2-4737-9a29-fcacbeba85f7/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\2626a7a7-67f2-4737-9a29-fcacbeba85f7\main.jpg,True,"['Cultura', 'Escultura', 'Patrimonio']","['Arte', 'Biodiversidad', 'Ciudad lineal', 'Conservación', 'Cultura', 'Escultura', 'Fauna ibérica', 'Grupo escultórico', 'Madrid', 'Naturaleza', 'Patrimonio natural', 'San juan bautista', 'Urbanismo']",14.0079831621054,0
262fdcd7-931c-4b4f-af46-c8a1a4ea2afd,Cibeles en Kurul Kalesi,"¡Descubre la diosa Cibeles en Kurul Kalesi! Un hallazgo arqueológico sorprendente de 2,100 años, intacto y lleno de historia.",1,37.91545940000003,40.9022731,1000.0,10014.0,318.0,3585.0,108.0,data_main/262fdcd7-931c-4b4f-af46-c8a1a4ea2afd/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\262fdcd7-931c-4b4f-af46-c8a1a4ea2afd\main.jpg,True,"['Cultura', 'Escultura', 'Historia', 'Misterio']","['Arqueología', 'Cibeles', 'Estatuas', 'Yacimiento']",15.03124512788788,0
267c79f0-8baa-4370-a4ff-f5e140dc0175,Restaurante Los Galayos,"Restaurante histórico en la Plaza Mayor de Madrid, conocido por su cocina tradicional y ambiente castizo, ha sido testigo de eventos culturales y literarios desde 1894.",2,-3.706712724523014,40.41490570853582,500.0,10011.0,927.0,2831.0,91.0,data_main/267c79f0-8baa-4370-a4ff-f5e140dc0175/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\267c79f0-8baa-4370-a4ff-f5e140dc0175\main.jpg,True,"['Cultura', 'Gastronomía', 'Patrimonio']",[],17.063787077994785,0
268b8a6e-b055-493e-84ba-e721308a4179,Sitio de los Dólmenes de Antequera,"¡Explora los Dólmenes de Antequera! Un asombroso conjunto megalítico, Patrimonio Mundial, que revela 6,000 años de historia.",1,-4.546379099999967,37.0237538,1000.0,10005.0,426.0,2704.0,145.0,data_main/268b8a6e-b055-493e-84ba-e721308a4179/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\268b8a6e-b055-493e-84ba-e721308a4179\main.jpg,True,"['Arquitectura', 'Historia', 'Misterio', 'Patrimonio']","['Dólmenes', 'Lugar sagrado', 'Prehistoria', 'Templo', 'Yacimientos']",16.480659126605378,0
268ffc56-303a-41fe-9007-cfd595334eb5,Restos del Antiguo Palacio del Buen Retiro,"Descubre los Restos del Palacio del Buen Retiro: historia, arte y esplendor del siglo XVII en el corazón de Madrid.",1,-3.692451639713872,40.41534345623286,900.0,10015.0,8687.0,75.0,2379.0,data_main/268ffc56-303a-41fe-9007-cfd595334eb5/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\268ffc56-303a-41fe-9007-cfd595334eb5\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Arte', 'Ceremonias', 'Exposiciones', 'Historia', 'Madrid', 'Monarquía', 'Museo del Prado', 'Patrimonio', 'Siglo XVII']",31.661359050727114,1
26abf2f5-2370-46e4-bbc2-05dc1124ab8c,Teatro Coliseo,"El Teatro Coliseo, ubicado en el barrio de Retiro, es un emblemático espacio cultural de Buenos Aires con más de un siglo de historia.",2,-58.38304466817885,-34.59642645612204,250.0,10006.0,21181.0,153.0,6555.0,data_main/26abf2f5-2370-46e4-bbc2-05dc1124ab8c/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\26abf2f5-2370-46e4-bbc2-05dc1124ab8c\main.jpg,True,['Cultura'],['teatro'],34.76389339589365,1
2703b3ff-7186-4a4e-bd2f-bc214b418658,Conjunto Escultórico Parque Arquitecto Antonio Palacios,¡Explora el Conjunto escultórico Antonio Palacios! Un tributo monumental en un oasis de historia y modernidad en Madrid.,2,-3.608734313777489,40.43848051081647,600.0,10011.0,412.0,3940.0,119.0,data_main/2703b3ff-7186-4a4e-bd2f-bc214b418658/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\2703b3ff-7186-4a4e-bd2f-bc214b418658\main.jpg,True,"['Arquitectura', 'Escultura', 'Historia']","['Arquitectura', 'Arte público', 'Canillejas', 'Escultura', 'Escultura conceptual o abstracta', 'Historia', 'Homenaje', 'Madrid', 'Memoria', 'Modernización', 'Parque', 'San blas-canillejas', 'Urbanismo']",15.64557380742907,0
273aa73f-c280-4e10-bcb4-ac582b32b4b7,Esculturas Clásicas de los Atletas,"¡Descubre los enigmáticos ""Atletas""! Esculturas clásicas que evocan historia y misterio en la histórica finca Vista Alegre.",2,-3.734862737452558,40.383204643879424,600.0,10011.0,402.0,3954.0,76.0,data_main/273aa73f-c280-4e10-bcb4-ac582b32b4b7/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\273aa73f-c280-4e10-bcb4-ac582b32b4b7\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Antigüedad', 'Arte', 'Carabanchel', 'Cultura', 'Esculturas clásicas', 'Estatua', 'Historia', 'Madrid', 'Misterio', 'Puerta bonita', 'Reproducciones', 'Transformación', 'Vista alegre']",14.705633000536894,0
277c2d19-0fa2-41c5-a467-08e9a9fea27a,Escultura de Nuestra Señora de los Desamparados,"Encuentra paz en la Escultura de la Virgen de los Desamparados, un símbolo de fe y consuelo en Madrid.",3,-3.69075457050506,40.34272236452972,500.0,10008.0,191.0,3848.0,130.0,data_main/277c2d19-0fa2-41c5-a467-08e9a9fea27a/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\277c2d19-0fa2-41c5-a467-08e9a9fea27a\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Comunidad', 'Cultura', 'Devoción', 'Escultura', 'Espiritualidad', 'Estatua', 'Fe', 'Madrid', 'Protección', 'Religión', 'San cristóbal', 'Tradición', 'Villaverde']",14.312626728978874,0
27b0dd12-d9ed-47d5-b5b4-57c30dcf0c62,Escultura del Hospital La Paz,Descubre la escultura de La Paz: un símbolo de arte y serenidad en el corazón del hospital madrileño.,4,-3.6883397332489545,40.482566284007895,300.0,10010.0,576.0,8366.0,269.0,data_main/27b0dd12-d9ed-47d5-b5b4-57c30dcf0c62/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\27b0dd12-d9ed-47d5-b5b4-57c30dcf0c62\main.jpg,True,"['Cultura', 'Escultura']","['Arte', 'Educación', 'Escultura', 'Escultura conceptual o abstracta', 'Fuencarral-el pardo', 'Hospital', 'La paz', 'Madrid', 'Reflexión', 'Sanación', 'Serenidad', 'Simbolismo', 'Tranquilidad']",17.183337716572225,0
27e9e822-a13f-4cb4-a3ec-3dbe1f95c1f1,Puerta de Alcalá,¡Descubre la icónica Puerta de Alcalá! Un símbolo de Madrid con siglos de historia y belleza arquitectónica.,1,-3.68872691282157,40.41997849525109,900.0,10006.0,590.0,2594.0,104.0,data_main/27e9e822-a13f-4cb4-a3ec-3dbe1f95c1f1/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\27e9e822-a13f-4cb4-a3ec-3dbe1f95c1f1\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Arquitectura', 'Barroco clasicista', 'Cultura', 'Francesco Sabatini', 'Historia', 'Madrid', 'Monumento', 'Plaza de la Independencia', 'Símbolo', 'Turismo']",16.512970971299865,0
27fc7a5b-cb1e-48de-b955-98c91d562562,Monasterio de San Ildefonso y San Juan de la Mata,Descubre el Monasterio de San Ildefonso: un oasis barroco de paz y espiritualidad en el corazón de Madrid.,1,-3.69735943308954,40.4135213170142,800.0,10007.0,674.0,2718.0,73.0,data_main/27fc7a5b-cb1e-48de-b955-98c91d562562/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\27fc7a5b-cb1e-48de-b955-98c91d562562\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Barroco', 'Cervantes', 'Claustro', 'Espiritualidad', 'Historia', 'Madrid', 'Monasterio', 'Patio', 'Siglo XVII']",16.032321136557613,0
2815a83f-56a4-42b8-9287-61a85bd166c9,Hotel Apartamentos Espahotel,¡Descubre Espahotel en Gran Vía! Historia y elegancia en cada rincón. ¡Vive Madrid desde un edificio icónico!,2,-3.710065338350866,40.42250707487777,600.0,10011.0,2482.0,1346.0,594.0,data_main/2815a83f-56a4-42b8-9287-61a85bd166c9/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\2815a83f-56a4-42b8-9287-61a85bd166c9\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura ecléctica', 'Art Decó', 'Cultura urbana', 'Gran Vía', 'Historia', 'Hotel', 'Madrid', 'Neobarroco', 'Patrimonio', 'Renovación']",23.508818118835144,1
282137b9-7c17-46ad-a0a4-b42edbbdc0dd,Edificio de Viviendas para María Monasterio Arrillaga,¡Descubre las Viviendas para María Monasterio! Un ícono arquitectónico de la Gran Vía que te transporta al Madrid del siglo XX.,2,-3.7043504121334334,40.4204609465012,600.0,10018.0,724.0,2794.0,150.0,data_main/282137b9-7c17-46ad-a0a4-b42edbbdc0dd/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\282137b9-7c17-46ad-a0a4-b42edbbdc0dd\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Comercial', 'Conservación', 'Gran Vía', 'Historia', 'Innovación', 'Madrid', 'Patrimonio', 'Residencial', 'Urbanismo']",17.57437524006481,0
283bb216-841c-42de-944c-8c41bfc2bdb2,La ciudad-estado de Merv,"¡Explora Merv! Un oasis histórico en la Ruta de la Seda, con fortalezas imponentes y rica diversidad cultural.",1,62.174718600000006,37.664426,1000.0,10021.0,2841.0,1774.0,588.0,data_main/283bb216-841c-42de-944c-8c41bfc2bdb2/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\283bb216-841c-42de-944c-8c41bfc2bdb2\main.jpg,True,"['Cultura', 'Historia', 'Misterio', 'Patrimonio']","['Ruta de la Seda', 'Yacimientos', 'Zoroastro']",23.482957771587667,1
284da6c4-4b35-496a-b257-d26823c2f353,Monasterio de las Descalzas Reales,"Descubre el Monasterio de las Descalzas Reales: historia, arte y serenidad en el corazón de Madrid. ¡Un tesoro escondido!",1,-3.705969762193341,40.418631243969415,900.0,10002.0,2249.0,992.0,415.0,data_main/284da6c4-4b35-496a-b257-d26823c2f353/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\284da6c4-4b35-496a-b257-d26823c2f353\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Arquitectura renacentista', 'Arte', 'Claustros', 'Conservación', 'Elementos originales', 'Fundación', 'Historia', 'Madrid', 'Religión', 'Turismo']",22.90067092862058,1
