id,name,shortDescription,tier,locationLon,locationLat,xps,Visits,Likes,Dislikes,Bookmarks,main_image_path,image_path_local,image_exists,categories_list,tags_list,engagement_score,engagement_label,num_categories,num_tags
dc6bc0b8-596f-4eb8-a9e2-fbcfba783fa5,Real Monasterio de la Encarnación,Descubre el Real Monasterio de la Encarnación: arte barroco y paz en el corazón de Madrid. ¡Una joya oculta!,1,-3.71181890174026,40.42000078931801,900.0,10010.0,9304.0,2581.0,1405.0,data_main/dc6bc0b8-596f-4eb8-a9e2-fbcfba783fa5/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\dc6bc0b8-596f-4eb8-a9e2-fbcfba783fa5\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Arquitectura', 'Arte', 'Barroco', 'Convento', 'Cultura', 'Historia', 'Madrid', 'Monjas agustinas', 'Relicarios', 'Religión']",27.220162853342202,1,3,10
5639f171-5582-47c8-9553-a60007a92f31,Santuario de Nuestra Señora de Sonsoles,¡Visita el Santuario de Sonsoles! Descubre leyendas milagrosas y vistas impresionantes en este histórico refugio espiritual cerca de Ávila.,1,-4.67591342525634,40.62168648309554,1000.0,10013.0,6674.0,3208.0,1567.0,data_main/5639f171-5582-47c8-9553-a60007a92f31/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\5639f171-5582-47c8-9553-a60007a92f31\main.jpg,True,"['Cultura', 'Historia', 'Misterio', 'Patrimonio']","['Edad Media', 'Iglesias', 'Leyenda', 'Templo']",26.55658157547022,1,4,4
503e2b3b-95f0-4440-8604-2faa26f2e0ec,Sagrado Corazón de Jesús,"Contempla el Sagrado Corazón de Jesús, símbolo de fe y dedicación en un entorno de paz y reflexión.",3,-3.651489872602189,40.44946738556641,500.0,10011.0,121.0,3611.0,96.0,data_main/503e2b3b-95f0-4440-8604-2faa26f2e0ec/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\503e2b3b-95f0-4440-8604-2faa26f2e0ec\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Ciudad lineal', 'Daniel comboni', 'Estatua', 'Fe', 'Historia', 'Inspiración', 'Madrid', 'Misioneros combonianos', 'Religión', 'San juan bautista', 'Solidaridad', 'África']",12.868332045074322,0,3,12
e0cd2188-5aec-41c6-8d15-beea0ceaec01,Amor prohibido en La Peña de la Mora,"Descubre el amor prohibido en La Peña de la Mora, donde un rubí esconde siglos de pasión y misterio.",1,-3.900579463895437,40.89481835134119,1000.0,10022.0,2863.0,913.0,658.0,data_main/e0cd2188-5aec-41c6-8d15-beea0ceaec01/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\e0cd2188-5aec-41c6-8d15-beea0ceaec01\main.jpg,True,"['Cultura', 'Historia', 'Misterio', 'Patrimonio']",['Leyendas'],24.386724986468156,1,4,1
09ff6b3a-a3e5-451f-9fcc-671a95962507,Consejo General del Poder Judicial,"Descubre el Consejo General del Poder Judicial: de teatro a sede judicial, un viaje arquitectónico en el corazón de Madrid.",2,-3.69224631322885,40.42408361556673,600.0,10015.0,2377.0,1110.0,499.0,data_main/09ff6b3a-a3e5-451f-9fcc-671a95962507/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\09ff6b3a-a3e5-451f-9fcc-671a95962507\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Consejo General del Poder Judicial', 'Edificio emblemático', 'Elementos conservados', 'Historia arquitectónica', 'Incendio', 'José Grases Riera', 'Madrid', 'Teatro Lírico', 'Transformaciones']",23.267215335041175,1,3,10
c99c9180-b792-4bd7-8e22-423a8192c76c,Monumento a Beatriz Galindo 'La Latina',¡Conoce a Beatriz Galindo 'La Latina'! Un homenaje a la erudición y legado cultural en el corazón de Madrid.,2,-3.728688291757825,40.4135803620133,700.0,10013.0,323.0,3807.0,87.0,data_main/c99c9180-b792-4bd7-8e22-423a8192c76c/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\c99c9180-b792-4bd7-8e22-423a8192c76c\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Arte', 'Cultura', 'Educación', 'Estatua', 'Historia', 'Humanismo', 'Latina', 'Legado', 'Madrid', 'Memorial', 'Monumento', 'Puerta del ángel', 'Renacimiento']",14.57423611285229,0,3,13
84fabf54-a85a-4f5a-a84d-4f0df0328fc6,Palacio de Altamira (Instituto Europeo del Diseño),Descubre el Palacio de Altamira: historia neoclásica y creatividad moderna en el corazón de Madrid. ¡Visítalo hoy!,2,-3.707287420083181,40.42176734416236,600.0,10012.0,2764.0,1213.0,506.0,data_main/84fabf54-a85a-4f5a-a84d-4f0df0328fc6/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\84fabf54-a85a-4f5a-a84d-4f0df0328fc6\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Educación', 'Historia', 'Instituto Europeo del Diseño', 'Madrid', 'Neoclasicismo', 'Palacio', 'Patrimonio', 'Rehabilitación', 'Ventura Rodríguez']",23.507847745402746,1,3,10
fee3d22f-d8d6-4b46-a4b6-6bb6f6bf5531,Monumento de las Rejas del Arroyo Meaques,"Descubre las Rejas del arroyo Meaques, una joya arquitectónica de Sabatini que fusiona arte e ingeniería en Madrid.",2,-3.766690753518929,40.398829713774425,700.0,10009.0,18106.0,146.0,8043.0,data_main/fee3d22f-d8d6-4b46-a4b6-6bb6f6bf5531/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\fee3d22f-d8d6-4b46-a4b6-6bb6f6bf5531\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Campamento', 'Casa de campo', 'Cultura', 'Historia', 'Infraestructura', 'Ingeniería', 'Latina', 'Madrid', 'Patrimonio', 'Preservación', 'Puente, construcción civil', 'Sabatini']",34.90587364872495,1,3,13
561be427-bb12-4f34-b116-f76bb9bef45d,Virgen de la Misericordia,"Contempla la Virgen de la Misericordia, símbolo de devoción y protección. Un testimonio de fe y compasión en su templo.",3,-3.658180134775765,40.390399459193006,500.0,10004.0,395.0,3316.0,140.0,data_main/561be427-bb12-4f34-b116-f76bb9bef45d/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\561be427-bb12-4f34-b116-f76bb9bef45d\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Compasión', 'Cultura', 'Devoción', 'Escultura', 'Espiritualidad', 'Estatua', 'Historia', 'Iglesia', 'Misericordia', 'Palomeras bajas', 'Protección', 'Puente de vallecas', 'Religión']",16.056242226072705,0,3,13
0cb47b23-d7d0-40a8-b264-de48b0d977ca,Mosteiro Santa Marí de Monfero,"¡Visita el Mosteiro de Monfero! Un refugio barroco en las Fragas del Eume, donde historia y naturaleza se entrelazan.",1,-8.03663888888889,43.34052777777778,1000.0,10015.0,440.0,3210.0,133.0,data_main/0cb47b23-d7d0-40a8-b264-de48b0d977ca/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\0cb47b23-d7d0-40a8-b264-de48b0d977ca\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Barroco', 'Cisterciense', 'Cultura', 'Fragas del Eume', 'Historia', 'Monasterio', 'Naturaleza', 'Patrimonio', 'Religión']",16.20241643004097,0,3,10
64227ca5-68db-49c8-a414-4c197e9807d1,Centro Cultural Daoíz y Velarde,¡Descubre el Centro Cultural Daoíz y Velarde! Historia y modernidad en un espacio sostenible y vibrante. ¡Inspírate en Madrid!,2,-3.6771876805396864,40.40180567689773,600.0,10008.0,7614.0,95.0,2822.0,data_main/64227ca5-68db-49c8-a414-4c197e9807d1/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\64227ca5-68db-49c8-a414-4c197e9807d1\main.jpg,True,"['Arquitectura', 'Cultura', 'Patrimonio']","['Arquitectura histórica', 'Centro cultural', 'Eficiencia energética', 'Eventos', 'Luz natural', 'Madrid', 'Modernidad', 'Patrimonio', 'Rehabilitación', 'Sostenibilidad']",31.50532318750242,1,3,10
3ad66e05-925b-4de9-9ed5-c02ba34d3686,Monumento a Velázquez,"Admira la escultura de Velázquez en el Prado, un tributo al genio artístico que sigue inspirando al mundo del arte.",1,-3.692705848764729,40.4137204638882,800.0,10014.0,187.0,3749.0,76.0,data_main/3ad66e05-925b-4de9-9ed5-c02ba34d3686/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\3ad66e05-925b-4de9-9ed5-c02ba34d3686\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Arte', 'Cultura', 'Escultura', 'Estatua', 'Historia', 'Homenaje', 'Jerónimos', 'Legado', 'Madrid', 'Museo del prado', 'Pintura', 'Retiro', 'Velázquez']",13.233943462427792,0,3,13
7b39b445-45af-458f-8b26-3a77a067de2f,"Monumento de Pelayo, Rey de Asturias","Admira la estatua de Pelayo, símbolo de resistencia y liderazgo. Un legado histórico que inspira generaciones en España.",1,-3.712997564413368,40.4177592853531,800.0,10010.0,137.0,3878.0,102.0,data_main/7b39b445-45af-458f-8b26-3a77a067de2f/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\7b39b445-45af-458f-8b26-3a77a067de2f\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Arte', 'Centro', 'Cultura', 'Escultura', 'España', 'Estatua', 'Historia', 'Liderazgo', 'Palacio', 'Patrimonio', 'Pelayo', 'Reconquista', 'Resistencia']",13.163492621188587,0,3,13
4b13f6d8-af07-4a8a-b93e-ef654cb42020,Complejo Cultural e Histórico El Águila,¡Descubre el Complejo El Águila! De fábrica cervecera a centro cultural. Historia y modernidad en un solo lugar.,2,-3.690036015115312,40.399909791771385,600.0,10016.0,7742.0,151.0,2615.0,data_main/4b13f6d8-af07-4a8a-b93e-ef654cb42020/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\4b13f6d8-af07-4a8a-b93e-ef654cb42020\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Accesibilidad', 'Arquitectura racionalista', 'Bien de Interés Cultural', 'Centro cultural', 'Elementos arquitectónicos', 'Evolución', 'Historia industrial', 'Madrid', 'Preservación histórica', 'Transformación cultural']",30.927021613234288,1,3,10
3bac46b0-b523-4782-9120-1cb9af296fef,Mosteiro de S. Salvad de Lourenzá,"¡Visita el Mosteiro de Lourenzá! Un tesoro barroco gallego, restaurado tras el incendio, lleno de historia y arte.",1,-7.362805555555555,43.42805555555555,1000.0,10012.0,8562.0,98.0,2434.0,data_main/3bac46b0-b523-4782-9120-1cb9af296fef/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\3bac46b0-b523-4782-9120-1cb9af296fef\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Barroco', 'Cultura', 'Galicia', 'Historia', 'Monasterio', 'Monumentos', 'Patrimonio', 'Religión', 'Restauración']",31.413605852878124,1,3,10
eafc002f-0d99-4fea-a970-09606e394fbd,Junta Municipal del Distrito de Latina,¡Descubre la Junta Municipal de Latina! Innovación y funcionalidad en un edificio que revitaliza y celebra el espíritu del barrio.,3,-3.7641963952601154,40.38493929920335,400.0,10014.0,8617.0,152.0,2421.0,data_main/eafc002f-0d99-4fea-a970-09606e394fbd/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\eafc002f-0d99-4fea-a970-09606e394fbd\main.jpg,True,"['Arquitectura', 'Cultura', 'Patrimonio']","['Accesibilidad', 'Arquitectura innovadora', 'Comunidad', 'Desarrollo urbano', 'Espacios públicos', 'Funcionalidad', 'Identidad', 'Modernización', 'Multifuncional', 'Revitalización']",30.98043637521019,1,3,10
fe43599b-894a-4ac8-ba66-aa5bb8b6a656,La Colegiata de Santa María la Mayor,"¡Visita la Colegiata de Alquézar! Descubre su historia, arte único y la enigmática Trinidad de tres cabezas.",1,0.0276599000000032,42.1722337,1000.0,10021.0,927.0,2886.0,129.0,data_main/fe43599b-894a-4ac8-ba66-aa5bb8b6a656/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\fe43599b-894a-4ac8-ba66-aa5bb8b6a656\main.jpg,True,"['Cultura', 'Historia', 'Misterio', 'Patrimonio']","['Capiteles', 'Colegiata', 'Iglesias', 'Muerte', 'Reliquias', 'Románico', 'Trinidad']",17.73629367570055,0,4,7
20f39b99-2923-46cc-82b3-ba5caba23c6c,"Ochate, el pueblo maldito","¡Explora Ochate, el pueblo maldito! Misterios paranormales y una historia inquietante te esperan en este enigmático lugar.",1,-2.6604300887695445,42.75024182627362,1000.0,10010.0,2079.0,7949.0,216.0,data_main/20f39b99-2923-46cc-82b3-ba5caba23c6c/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\20f39b99-2923-46cc-82b3-ba5caba23c6c\main.jpg,True,"['Cultura', 'Historia', 'Misterio']","['Abandonados', 'Epidemias', 'Maldición', 'Muerte']",19.361973786678142,1,3,4
03c5c1a2-0827-491e-82ba-5ce9c24bd4b7,Pabellón de Esquina de la Residencia de Señoritas,Descubre el Pabellón de esquina: una joya del racionalismo arquitectónico en Madrid. ¡Un oasis de modernidad y tranquilidad!,2,-3.6907052671427607,40.4347685298448,600.0,10010.0,453.0,2885.0,124.0,data_main/03c5c1a2-0827-491e-82ba-5ce9c24bd4b7/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\03c5c1a2-0827-491e-82ba-5ce9c24bd4b7\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Arniches', 'Arquitectura moderna', 'Arquitectura racionalista', 'Fachadas funcionales', 'Interiores funcionales', 'Jardín', 'Junta de Ampliación de Estudios', 'Madrid', 'Modernidad', 'Rehabilitación']",16.228055073208353,0,3,10
ae8ba0de-6d8c-4777-9791-c56eaafdefa8,Centro Superior de Estudios de la Defensa Nacional (CESEDEN),"Descubre el CESEDEN: historia, arquitectura y educación militar en un edificio emblemático de Madrid. ¡Una visita imprescindible!",2,-3.692255368309393,40.439912414300345,600.0,10012.0,8771.0,98.0,2452.0,data_main/ae8ba0de-6d8c-4777-9791-c56eaafdefa8/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\ae8ba0de-6d8c-4777-9791-c56eaafdefa8\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Adaptabilidad', 'Arquitectura', 'Cultura', 'Defensa', 'Educación', 'Historia', 'Madrid', 'Materiales', 'Monumento', 'Velázquez Bosco']",31.476564339384897,1,3,10
159bfd27-9c73-47d9-a880-622d6df1ffbf,Hombres y Proporciones,"¡Explora ""Hombres y Proporciones""! Un ícono de revitalización urbana ochentera, donde arte y arquitectura se fusionan en perfecta armonía.",2,-3.6984626119946418,40.46463774627806,600.0,10020.0,390.0,3522.0,73.0,data_main/159bfd27-9c73-47d9-a880-622d6df1ffbf/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\159bfd27-9c73-47d9-a880-622d6df1ffbf\main.jpg,True,"['Arquitectura', 'Escultura', 'Historia']","['Arquitectura', 'Arte', 'Años ochenta', 'Colaboración', 'Escultura', 'Escultura conceptual o abstracta', 'Integración urbana', 'Planificación urbana', 'Recuperación histórica', 'Tetuan', 'Urbanismo', 'Valdeacederas', 'Vivienda social']",14.681586670552415,0,3,13
962b4b26-8007-41d1-b306-06cba5925915,Val do río Navea,"¡Explora Val do río Navea! Un paraíso natural con bosques y castañares, perfecto para los amantes de la naturaleza.",1,-7.27475,42.37136111111111,1000.0,10009.0,636.0,2580.0,191.0,data_main/962b4b26-8007-41d1-b306-06cba5925915/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\962b4b26-8007-41d1-b306-06cba5925915\main.jpg,True,['Naturaleza'],"['Bosque', 'Castañares', 'Conservación', 'Galicia', 'Naturaleza', 'Paisaje', 'Río', 'Trives', 'Valle', 'Vegetación']",17.87543282355859,0,1,10
ca733bf6-dd9f-4fbd-b40b-689fd770a400,Casa de D. Álvaro de Luján,Descubre la Casa de D. Álvaro de Luján: historia viva y arquitectura única en el corazón de Madrid.,2,-3.7100921414810304,40.414966345760526,600.0,10016.0,939.0,3316.0,79.0,data_main/ca733bf6-dd9f-4fbd-b40b-689fd770a400/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\ca733bf6-dd9f-4fbd-b40b-689fd770a400\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Balaustrada gótica', 'Convento de la Latina', 'Edificio histórico', 'Hemeroteca', 'Historia', 'Madrid', 'Patio central', 'Sepulcros platerescos', 'Zaguán']",16.65200671308175,0,3,10
b18f3265-8773-47f7-bad7-4ab161098cb5,Cafe Gijón,"El Café Gijón, emblemático lugar de encuentro cultural en Madrid, fue un importante núcleo para las Sinsombrero, destacadas figuras del movimiento feminista español.",1,-3.692296820498533,40.4222967767356,500.0,10012.0,823.0,2644.0,85.0,data_main/b18f3265-8773-47f7-bad7-4ab161098cb5/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\b18f3265-8773-47f7-bad7-4ab161098cb5\main.jpg,True,['Cultura'],[],16.75951918996051,0,1,0
84247da6-834b-450b-a407-188c117bbaa4,Estatua de Santiago Ramón y Cajal,"Honra a Santiago Ramón y Cajal, pionero de la neurociencia. Su estatua inspira generaciones en el Hospital Universitario.",2,-3.6853530685229896,40.48430575228505,600.0,10009.0,214.0,3590.0,115.0,data_main/84247da6-834b-450b-a407-188c117bbaa4/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\84247da6-834b-450b-a407-188c117bbaa4\main.jpg,True,"['Ciencia', 'Escultura', 'Historia']","['Ciencia', 'Estatua', 'Fuencarral-el pardo', 'Historia', 'Hospital', 'Innovación', 'Investigación', 'Legado', 'Medicina', 'Neurociencia', 'Premio nobel', 'Valverde']",14.365105412319288,0,3,12
002b3c1f-37f0-4d36-84d4-2d7132f83fe7,Casa-Museo de la Inquisición de Garganta la Olla,¡Visita la Casa-Museo de la Inquisición! Un viaje escalofriante al pasado oscuro del Santo Oficio en un lugar auténtico.,1,-5.776668800000039,40.1112793,1000.0,10010.0,865.0,3099.0,118.0,data_main/002b3c1f-37f0-4d36-84d4-2d7132f83fe7/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\002b3c1f-37f0-4d36-84d4-2d7132f83fe7\main.jpg,True,"['Cultura', 'Historia', 'Misterio', 'Patrimonio']","['Edificios', 'Inquisición', 'Instalación', 'Museos', 'brujas']",17.349719354729565,0,4,5
f205a768-1dd3-4f07-9366-545315e965ea,Iglesia Parroquial de la Concepción de Nuestra Señora,¡Descubre la Iglesia de la Concepción! Admira su arquitectura gótica y modernista en el corazón del Barrio de Salamanca.,2,-3.6824557884301887,40.42462831194054,600.0,10009.0,717.0,2785.0,105.0,data_main/f205a768-1dd3-4f07-9366-545315e965ea/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\f205a768-1dd3-4f07-9366-545315e965ea\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura religiosa', 'Barrio de Salamanca', 'Cripta', 'Espiritualidad', 'Goticismo', 'Historia', 'Madrid', 'Modernismo', 'Parroquia', 'Patrimonio']",16.85029014005815,0,3,10
131c2ee8-d675-4a78-a831-a8cd721b992e,Santuario Milagres de Monte Medo,¡Visita el Santuario Milagres de Monte Medo! Un monumento histórico y foco de peregrinación con una impresionante fachada.,1,-7.631083333333334,42.2325,1000.0,10015.0,812.0,3407.0,150.0,data_main/131c2ee8-d675-4a78-a831-a8cd721b992e/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\131c2ee8-d675-4a78-a831-a8cd721b992e\main.jpg,True,"['Arquitectura', 'Cultura', 'Patrimonio']","['Arquitectura', 'Baños de Molgas', 'Cultura', 'Fachada', 'Historia', 'Monumento', 'Patrimonio', 'Peregrinación', 'Religión', 'Santuario']",17.605125778111233,0,3,10
faa653a6-381c-4c29-afcb-9208785eab62,Monumento a Amós Acero,"Honra a Amós Acero en Vallecas, símbolo de democracia y valentía. Un monumento que inspira justicia y memoria.",2,-3.665677708004308,40.38841057529685,600.0,10009.0,280.0,3258.0,99.0,data_main/faa653a6-381c-4c29-afcb-9208785eab62/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\faa653a6-381c-4c29-afcb-9208785eab62\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Arte', 'Cultura', 'Democracia', 'Estatua', 'Historia', 'Justicia', 'Memoria', 'Monumento', 'Puente de vallecas', 'Resistencia', 'Sacrificio', 'San diego', 'Vallecas']",14.70070899988343,0,3,13
935adb6e-0a75-4ad9-806f-0a2d7fdcda1e,La Violetera,"¡Descubre ""La Violetera""! Un tributo musical y cultural en Madrid, símbolo de tradición y herencia española.",2,-3.714546377783068,40.41263258774636,700.0,10010.0,489.0,3899.0,57.0,data_main/935adb6e-0a75-4ad9-806f-0a2d7fdcda1e/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\935adb6e-0a75-4ad9-806f-0a2d7fdcda1e\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Arte', 'Centro', 'Cultura', 'Escultura', 'Estatua', 'Historia', 'Homenaje', 'Madrid', 'Música', 'Palacio', 'Patrimonio', 'Símbolo', 'Tradición']",14.543824913039316,0,3,13
4031d591-25d8-42de-b638-22902f161fef,Puerta Secundaria de los Jardines de Cecilio Rodríguez,¡Descubre la Puerta de Cecilio Rodríguez! Entrada a un oasis de belleza y historia en el corazón del Retiro.,3,-3.677416630426227,40.41232456171481,500.0,10011.0,3225.0,1303.0,677.0,data_main/4031d591-25d8-42de-b638-22902f161fef/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\4031d591-25d8-42de-b638-22902f161fef\main.jpg,True,"['Cultura', 'Historia', 'Patrimonio']","['Acceso', 'Cecilio rodríguez', 'Diseño paisajístico', 'Guerra civil española', 'Historia', 'Jerónimos', 'Madrid', 'Naturaleza', 'Parque del retiro', 'Puerta, arco triunfal', 'Renovación', 'Resiliencia', 'Retiro']",24.325984263902416,1,3,13
2ae8b853-327c-4dfa-b759-3b4bdba5d69f,Icosaedro-Agua,El Icosaedro-Agua te espera para que navegues entre sus veinte caras y descubras cómo en Madrid las matemáticas también saben mojarse. ¡No te quedes en la orilla y déjate llevar por esta corriente de arte urbano!,2,-3.7048779530617857,40.40098016178486,700.0,10015.0,144.0,3873.0,62.0,data_main/2ae8b853-327c-4dfa-b759-3b4bdba5d69f/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\2ae8b853-327c-4dfa-b759-3b4bdba5d69f\main.jpg,True,"['Arquitectura', 'Cultura', 'Escultura']","['Acacias', 'Arganzuela', 'Arquitectura', 'Arte conceptual', 'Escultura', 'Escultura conceptual o abstracta', 'Filosofía', 'Geometría', 'Madrid', 'Masonería', 'Simbolismo', 'Sólidos platónicos', 'Urbanismo']",12.280678866992243,0,3,13
b6ecf020-6a4e-4079-ad28-5cf647f75a4f,Monumento a Fofó,¡Revive la magia de Fofó! Visita su estatua y recuerda la alegría que trajo a generaciones de niños.,2,-3.747171125108704,40.414347735687166,700.0,10018.0,383.0,3937.0,141.0,data_main/b6ecf020-6a4e-4079-ad28-5cf647f75a4f/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\b6ecf020-6a4e-4079-ad28-5cf647f75a4f\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Años setenta', 'Cultura popular', 'Distrito', 'Entretenimiento', 'España', 'Estatua', 'Grupo escultórico', 'Infancia', 'Legado', 'Parque de atracciones', 'Payaso', 'Televisión infantil']",15.83757060349372,0,3,12
4101bc0f-32b1-4a41-a541-b4ef40b6e993,Ciudad Universitaria de Madrid,Descubre la Ciudad Universitaria de Madrid: un campus histórico y arquitectónico que inspira generaciones. ¡Un paseo por la educación y la modernidad!,2,-3.725441604547437,40.45817141810368,700.0,10013.0,3159.0,978.0,429.0,data_main/4101bc0f-32b1-4a41-a541-b4ef40b6e993/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\4101bc0f-32b1-4a41-a541-b4ef40b6e993\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Arquitectura', 'Campus universitario', 'Ciudad-jardín', 'Cultura', 'Educación', 'Guerra Civil Española', 'Historia', 'Madrid', 'Monumentalismo', 'Movimiento Moderno']",23.660628236229098,1,3,10
27e9e822-a13f-4cb4-a3ec-3dbe1f95c1f1,Puerta de Alcalá,¡Descubre la icónica Puerta de Alcalá! Un símbolo de Madrid con siglos de historia y belleza arquitectónica.,1,-3.68872691282157,40.41997849525109,900.0,10006.0,590.0,2594.0,104.0,data_main/27e9e822-a13f-4cb4-a3ec-3dbe1f95c1f1/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\27e9e822-a13f-4cb4-a3ec-3dbe1f95c1f1\main.jpg,True,"['Arquitectura', 'Cultura', 'Historia']","['Arquitectura', 'Barroco clasicista', 'Cultura', 'Francesco Sabatini', 'Historia', 'Madrid', 'Monumento', 'Plaza de la Independencia', 'Símbolo', 'Turismo']",16.512970971299865,0,3,10
fa04ca75-085e-4e5d-ad79-8d45207e1260,Edificio de Viviendas y Oficinas para Hilario Ruiz,Descubre el edificio nº 27 de Eduardo Dato: una joya racionalista y Art Deco en el corazón de Madrid.,2,-3.710290337398356,40.42260479210528,600.0,10014.0,8407.0,128.0,2302.0,data_main/fa04ca75-085e-4e5d-ad79-8d45207e1260/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\fa04ca75-085e-4e5d-ad79-8d45207e1260\main.jpg,True,"['Arquitectura', 'Historia', 'Patrimonio']","['Arquitectura', 'Art decó', 'Diseño racionalista', 'Edificio histórico', 'Funcionalidad', 'Historia', 'Innovación arquitectónica', 'Madrid', 'Patrimonio', 'Reformas']",31.00096103241825,1,3,10
a5de3473-b761-4fbd-9273-0e313a734965,Estatua de Álvaro de Bazán,"Admira la estatua de Álvaro de Bazán en Plaza de la Villa, un tributo a su legado naval y artístico.",2,-3.7104118761990375,40.41510852626656,700.0,10017.0,302.0,3654.0,97.0,data_main/a5de3473-b761-4fbd-9273-0e313a734965/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\a5de3473-b761-4fbd-9273-0e313a734965\main.jpg,True,"['Cultura', 'Escultura', 'Historia']","['Arte', 'Centro', 'Cultura', 'Escultura', 'Estatua', 'Historia', 'Homenaje', 'Madrid', 'Mariano benlliure', 'Militar', 'Palacio', 'Plaza de la villa', 'Álvaro de bazán']",14.696583884655395,0,3,13
8a121504-37cf-4d12-969a-a6da1802fa3c,Ermita de San Isidro,"La Ermita de San Isidro en Villanueva de la Cañada es un santuario del siglo XVIII, dedicado a San Isidro Labrador, patrón de los agricultores.",2,-4.003294687252089,40.44324637133367,0.0,10010.0,746.0,3068.0,108.0,data_main/8a121504-37cf-4d12-969a-a6da1802fa3c/main.jpg,C:\Users\Alcazar\Documents\Deep-Learning\data_main\8a121504-37cf-4d12-969a-a6da1802fa3c\main.jpg,True,"['Historia', 'Patrimonio']",[],16.888579021959057,0,2,0
